schid,schname,keyword,keynum,monthorweek,index
20,zane state college,zanestate.edu,2,2013-06-16 - 2013-06-22,45
20,zane state college,zanestate.edu,2,2013-06-23 - 2013-06-29,89
20,zane state college,zanestate.edu,2,2013-06-30 - 2013-07-06,40
20,zane state college,zanestate.edu,2,2013-07-07 - 2013-07-13,44
20,zane state college,zanestate.edu,2,2013-07-14 - 2013-07-20,55
20,zane state college,zanestate.edu,2,2013-07-21 - 2013-07-27,51
20,zane state college,zanestate.edu,2,2013-07-28 - 2013-08-03,52
20,zane state college,zanestate.edu,2,2013-08-04 - 2013-08-10,100
20,zane state college,zanestate.edu,2,2013-08-11 - 2013-08-17,74
20,zane state college,zanestate.edu,2,2013-08-18 - 2013-08-24,51
20,zane state college,zanestate.edu,2,2013-08-25 - 2013-08-31,64
20,zane state college,zanestate.edu,2,2013-09-01 - 2013-09-07,43
20,zane state college,zanestate.edu,2,2013-09-08 - 2013-09-14,21
20,zane state college,zanestate.edu,2,2013-09-15 - 2013-09-21,42
20,zane state college,zanestate.edu,2,2013-09-22 - 2013-09-28,32
20,zane state college,zanestate.edu,2,2013-09-29 - 2013-10-05,63
20,zane state college,zanestate.edu,2,2013-10-06 - 2013-10-12,85
20,zane state college,zanestate.edu,2,2013-10-13 - 2013-10-19,32
20,zane state college,zanestate.edu,2,2013-10-20 - 2013-10-26,42
20,zane state college,zanestate.edu,2,2013-10-27 - 2013-11-02,32
20,zane state college,zanestate.edu,2,2013-11-03 - 2013-11-09,21
20,zane state college,zanestate.edu,2,2013-11-10 - 2013-11-16,41
20,zane state college,zanestate.edu,2,2013-11-17 - 2013-11-23,41
20,zane state college,zanestate.edu,2,2013-11-24 - 2013-11-30,44
20,zane state college,zanestate.edu,2,2013-12-01 - 2013-12-07,26
20,zane state college,zanestate.edu,2,2013-12-08 - 2013-12-14,61
20,zane state college,zanestate.edu,2,2013-12-15 - 2013-12-21,21
20,zane state college,zanestate.edu,2,2013-12-22 - 2013-12-28,49
20,zane state college,zanestate.edu,2,2013-12-29 - 2014-01-04,22
20,zane state college,zanestate.edu,2,2014-01-05 - 2014-01-11,20
20,zane state college,zanestate.edu,2,2014-01-12 - 2014-01-18,40
20,zane state college,zanestate.edu,2,2014-01-19 - 2014-01-25,30
20,zane state college,zanestate.edu,2,2014-01-26 - 2014-02-01,40
20,zane state college,zanestate.edu,2,2014-02-02 - 2014-02-08,42
20,zane state college,zanestate.edu,2,2014-02-09 - 2014-02-15,98
20,zane state college,zanestate.edu,2,2014-02-16 - 2014-02-22,60
20,zane state college,zanestate.edu,2,2014-02-23 - 2014-03-01,20
20,zane state college,zanestate.edu,2,2014-03-02 - 2014-03-08,33
20,zane state college,zanestate.edu,2,2014-03-09 - 2014-03-15,33
20,zane state college,zanestate.edu,2,2014-03-16 - 2014-03-22,34
20,zane state college,zanestate.edu,2,2014-03-23 - 2014-03-29,30
20,zane state college,zanestate.edu,2,2014-03-30 - 2014-04-05,30
20,zane state college,zanestate.edu,2,2014-04-06 - 2014-04-12,34
20,zane state college,zanestate.edu,2,2014-04-13 - 2014-04-19,41
20,zane state college,zanestate.edu,2,2014-04-20 - 2014-04-26,41
20,zane state college,zanestate.edu,2,2014-04-27 - 2014-05-03,20
20,zane state college,zanestate.edu,2,2014-05-04 - 2014-05-10,35
20,zane state college,zanestate.edu,2,2014-05-11 - 2014-05-17,21
20,zane state college,zanestate.edu,2,2014-05-18 - 2014-05-24,22
20,zane state college,zanestate.edu,2,2014-05-25 - 2014-05-31,24
20,zane state college,zanestate.edu,2,2014-06-01 - 2014-06-07,24
20,zane state college,zanestate.edu,2,2014-06-08 - 2014-06-14,24
20,zane state college,zanestate.edu,2,2014-06-15 - 2014-06-21,24
20,zane state college,zanestate.edu,2,2014-06-22 - 2014-06-28,24
20,zane state college,zanestate.edu,2,2014-06-29 - 2014-07-05,25
20,zane state college,zanestate.edu,2,2014-07-06 - 2014-07-12,24
20,zane state college,zanestate.edu,2,2014-07-13 - 2014-07-19,24
20,zane state college,zanestate.edu,2,2014-07-20 - 2014-07-26,24
20,zane state college,zanestate.edu,2,2014-07-27 - 2014-08-02,47
20,zane state college,zanestate.edu,2,2014-08-03 - 2014-08-09,51
20,zane state college,zanestate.edu,2,2014-08-10 - 2014-08-16,35
20,zane state college,zanestate.edu,2,2014-08-17 - 2014-08-23,23
20,zane state college,zanestate.edu,2,2014-08-24 - 2014-08-30,23
20,zane state college,zanestate.edu,2,2014-08-31 - 2014-09-06,23
20,zane state college,zanestate.edu,2,2014-09-07 - 2014-09-13,44
20,zane state college,zanestate.edu,2,2014-09-14 - 2014-09-20,44
20,zane state college,zanestate.edu,2,2014-09-21 - 2014-09-27,22
20,zane state college,zanestate.edu,2,2014-09-28 - 2014-10-04,22
20,zane state college,zanestate.edu,2,2014-10-05 - 2014-10-11,22
20,zane state college,zanestate.edu,2,2014-10-12 - 2014-10-18,33
20,zane state college,zanestate.edu,2,2014-10-19 - 2014-10-25,22
20,zane state college,zanestate.edu,2,2014-10-26 - 2014-11-01,22
20,zane state college,zanestate.edu,2,2014-11-02 - 2014-11-08,22
20,zane state college,zanestate.edu,2,2014-11-09 - 2014-11-15,22
20,zane state college,zanestate.edu,2,2014-11-16 - 2014-11-22,23
20,zane state college,zanestate.edu,2,2014-11-23 - 2014-11-29,23
20,zane state college,zanestate.edu,2,2014-11-30 - 2014-12-06,21
20,zane state college,zanestate.edu,2,2014-12-07 - 2014-12-13,33
20,zane state college,zanestate.edu,2,2014-12-14 - 2014-12-20,25
20,zane state college,zanestate.edu,2,2014-12-21 - 2014-12-27,25
20,zane state college,zanestate.edu,2,2014-12-28 - 2015-01-03,25
20,zane state college,zanestate.edu,2,2015-01-04 - 2015-01-10,22
20,zane state college,zanestate.edu,2,2015-01-11 - 2015-01-17,32
20,zane state college,zanestate.edu,2,2015-01-18 - 2015-01-24,44
20,zane state college,zanestate.edu,2,2015-01-25 - 2015-01-31,32
20,zane state college,zanestate.edu,2,2015-02-01 - 2015-02-07,28
20,zane state college,zanestate.edu,2,2015-02-08 - 2015-02-14,21
20,zane state college,zanestate.edu,2,2015-02-15 - 2015-02-21,32
20,zane state college,zanestate.edu,2,2015-02-22 - 2015-02-28,42
20,zane state college,zanestate.edu,2,2015-03-01 - 2015-03-07,21
20,zane state college,zanestate.edu,2,2015-03-08 - 2015-03-14,21
20,zane state college,zanestate.edu,2,2015-03-15 - 2015-03-21,22
20,zane state college,zanestate.edu,2,2015-03-22 - 2015-03-28,49
20,zane state college,zanestate.edu,2,2015-03-29 - 2015-04-04,23
20,zane state college,zanestate.edu,2,2015-04-05 - 2015-04-11,22
20,zane state college,zanestate.edu,2,2015-04-12 - 2015-04-18,22
20,zane state college,zanestate.edu,2,2015-04-19 - 2015-04-25,22
20,zane state college,zanestate.edu,2,2015-04-26 - 2015-05-02,22
20,zane state college,zanestate.edu,2,2015-05-03 - 2015-05-09,22
20,zane state college,zanestate.edu,2,2015-05-10 - 2015-05-16,46
20,zane state college,zanestate.edu,2,2015-05-17 - 2015-05-23,23
20,zane state college,zanestate.edu,2,2015-05-24 - 2015-05-30,23
20,zane state college,zanestate.edu,2,2015-05-31 - 2015-06-06,23
20,zane state college,zanestate.edu,2,2015-06-07 - 2015-06-13,24
20,zane state college,zanestate.edu,2,2015-06-14 - 2015-06-20,24
20,zane state college,zanestate.edu,2,2015-06-21 - 2015-06-27,24
20,zane state college,zanestate.edu,2,2015-06-28 - 2015-07-04,24
20,zane state college,zanestate.edu,2,2015-07-05 - 2015-07-11,24
20,zane state college,zanestate.edu,2,2015-07-12 - 2015-07-18,47
20,zane state college,zanestate.edu,2,2015-07-19 - 2015-07-25,24
20,zane state college,zanestate.edu,2,2015-07-26 - 2015-08-01,24
20,zane state college,zanestate.edu,2,2015-08-02 - 2015-08-08,24
20,zane state college,zanestate.edu,2,2015-08-09 - 2015-08-15,24
20,zane state college,zanestate.edu,2,2015-08-16 - 2015-08-22,23
20,zane state college,zanestate.edu,2,2015-08-23 - 2015-08-29,46
20,zane state college,zanestate.edu,2,2015-08-30 - 2015-09-05,23
20,zane state college,zanestate.edu,2,2015-09-06 - 2015-09-12,23
20,zane state college,zanestate.edu,2,2015-09-13 - 2015-09-19,21
20,zane state college,zanestate.edu,2,2015-09-20 - 2015-09-26,22
20,zane state college,zanestate.edu,2,2015-09-27 - 2015-10-03,22
20,zane state college,zanestate.edu,2,2015-10-04 - 2015-10-10,22
20,zane state college,zanestate.edu,2,2015-10-11 - 2015-10-17,21
20,zane state college,zanestate.edu,2,2015-10-18 - 2015-10-24,21
20,zane state college,zanestate.edu,2,2015-10-25 - 2015-10-31,21
20,zane state college,zanestate.edu,2,2015-11-01 - 2015-11-07,21
20,zane state college,zanestate.edu,2,2015-11-08 - 2015-11-14,21
20,zane state college,zanestate.edu,2,2015-11-15 - 2015-11-21,21
20,zane state college,zanestate.edu,2,2015-11-22 - 2015-11-28,23
20,zane state college,zanestate.edu,2,2015-11-29 - 2015-12-05,20
20,zane state college,zanestate.edu,2,2015-12-06 - 2015-12-12,41
20,zane state college,zanestate.edu,2,2015-12-13 - 2015-12-19,22
20,zane state college,zanestate.edu,2,2015-12-20 - 2015-12-26,21
20,zane state college,zanestate.edu,2,2015-12-27 - 2016-01-02,21
20,zane state college,zanestate.edu,2,2016-01-03 - 2016-01-09,21
20,zane state college,zanestate.edu,2,2016-01-10 - 2016-01-16,21
20,zane state college,zanestate.edu,2,2016-01-17 - 2016-01-23,21
20,zane state college,zanestate.edu,2,2016-01-24 - 2016-01-30,20
20,zane state college,zanestate.edu,2,2016-01-31 - 2016-02-06,20
20,zane state college,zanestate.edu,2,2016-02-07 - 2016-02-13,20
20,zane state college,zanestate.edu,2,2016-02-14 - 2016-02-20,20
20,zane state college,zanestate.edu,2,2016-02-21 - 2016-02-27,20
20,zane state college,zanestate.edu,2,2016-02-28 - 2016-03-05,19
20,zane state college,zanestate.edu,2,2016-03-06 - 2016-03-12,39
20,zane state college,zanestate.edu,2,2016-03-13 - 2016-03-19,20
20,zane state college,zanestate.edu,2,2016-03-20 - 2016-03-26,55
21,zane state college,zane state,3,2013-03-31 - 2013-04-06,64
21,zane state college,zane state,3,2013-04-07 - 2013-04-13,63
21,zane state college,zane state,3,2013-04-14 - 2013-04-20,51
21,zane state college,zane state,3,2013-04-21 - 2013-04-27,66
21,zane state college,zane state,3,2013-04-28 - 2013-05-04,70
21,zane state college,zane state,3,2013-05-05 - 2013-05-11,86
21,zane state college,zane state,3,2013-05-12 - 2013-05-18,75
21,zane state college,zane state,3,2013-05-19 - 2013-05-25,61
21,zane state college,zane state,3,2013-05-26 - 2013-06-01,65
21,zane state college,zane state,3,2013-06-02 - 2013-06-08,44
21,zane state college,zane state,3,2013-06-09 - 2013-06-15,51
21,zane state college,zane state,3,2013-06-16 - 2013-06-22,46
21,zane state college,zane state,3,2013-06-23 - 2013-06-29,54
21,zane state college,zane state,3,2013-06-30 - 2013-07-06,45
21,zane state college,zane state,3,2013-07-07 - 2013-07-13,66
21,zane state college,zane state,3,2013-07-14 - 2013-07-20,51
21,zane state college,zane state,3,2013-07-21 - 2013-07-27,68
21,zane state college,zane state,3,2013-07-28 - 2013-08-03,66
21,zane state college,zane state,3,2013-08-04 - 2013-08-10,91
21,zane state college,zane state,3,2013-08-11 - 2013-08-17,94
21,zane state college,zane state,3,2013-08-18 - 2013-08-24,100
21,zane state college,zane state,3,2013-08-25 - 2013-08-31,78
21,zane state college,zane state,3,2013-09-01 - 2013-09-07,61
21,zane state college,zane state,3,2013-09-08 - 2013-09-14,65
21,zane state college,zane state,3,2013-09-15 - 2013-09-21,67
21,zane state college,zane state,3,2013-09-22 - 2013-09-28,71
21,zane state college,zane state,3,2013-09-29 - 2013-10-05,65
21,zane state college,zane state,3,2013-10-06 - 2013-10-12,63
21,zane state college,zane state,3,2013-10-13 - 2013-10-19,74
21,zane state college,zane state,3,2013-10-20 - 2013-10-26,64
21,zane state college,zane state,3,2013-10-27 - 2013-11-02,55
21,zane state college,zane state,3,2013-11-03 - 2013-11-09,75
21,zane state college,zane state,3,2013-11-10 - 2013-11-16,67
21,zane state college,zane state,3,2013-11-17 - 2013-11-23,74
21,zane state college,zane state,3,2013-11-24 - 2013-11-30,54
21,zane state college,zane state,3,2013-12-01 - 2013-12-07,70
21,zane state college,zane state,3,2013-12-08 - 2013-12-14,78
21,zane state college,zane state,3,2013-12-15 - 2013-12-21,47
21,zane state college,zane state,3,2013-12-22 - 2013-12-28,27
21,zane state college,zane state,3,2013-12-29 - 2014-01-04,55
21,zane state college,zane state,3,2014-01-05 - 2014-01-11,94
21,zane state college,zane state,3,2014-01-12 - 2014-01-18,85
21,zane state college,zane state,3,2014-01-19 - 2014-01-25,63
21,zane state college,zane state,3,2014-01-26 - 2014-02-01,78
21,zane state college,zane state,3,2014-02-02 - 2014-02-08,79
21,zane state college,zane state,3,2014-02-09 - 2014-02-15,58
21,zane state college,zane state,3,2014-02-16 - 2014-02-22,71
21,zane state college,zane state,3,2014-02-23 - 2014-03-01,62
21,zane state college,zane state,3,2014-03-02 - 2014-03-08,58
21,zane state college,zane state,3,2014-03-09 - 2014-03-15,54
21,zane state college,zane state,3,2014-03-16 - 2014-03-22,56
21,zane state college,zane state,3,2014-03-23 - 2014-03-29,62
21,zane state college,zane state,3,2014-03-30 - 2014-04-05,50
21,zane state college,zane state,3,2014-04-06 - 2014-04-12,42
21,zane state college,zane state,3,2014-04-13 - 2014-04-19,46
21,zane state college,zane state,3,2014-04-20 - 2014-04-26,70
21,zane state college,zane state,3,2014-04-27 - 2014-05-03,70
21,zane state college,zane state,3,2014-05-04 - 2014-05-10,83
21,zane state college,zane state,3,2014-05-11 - 2014-05-17,59
21,zane state college,zane state,3,2014-05-18 - 2014-05-24,57
21,zane state college,zane state,3,2014-05-25 - 2014-05-31,63
21,zane state college,zane state,3,2014-06-01 - 2014-06-07,40
21,zane state college,zane state,3,2014-06-08 - 2014-06-14,51
21,zane state college,zane state,3,2014-06-15 - 2014-06-21,42
21,zane state college,zane state,3,2014-06-22 - 2014-06-28,46
21,zane state college,zane state,3,2014-06-29 - 2014-07-05,33
21,zane state college,zane state,3,2014-07-06 - 2014-07-12,35
21,zane state college,zane state,3,2014-07-13 - 2014-07-19,49
21,zane state college,zane state,3,2014-07-20 - 2014-07-26,54
21,zane state college,zane state,3,2014-07-27 - 2014-08-02,60
21,zane state college,zane state,3,2014-08-03 - 2014-08-09,67
21,zane state college,zane state,3,2014-08-10 - 2014-08-16,85
21,zane state college,zane state,3,2014-08-17 - 2014-08-23,86
21,zane state college,zane state,3,2014-08-24 - 2014-08-30,67
21,zane state college,zane state,3,2014-08-31 - 2014-09-06,60
21,zane state college,zane state,3,2014-09-07 - 2014-09-13,57
21,zane state college,zane state,3,2014-09-14 - 2014-09-20,50
21,zane state college,zane state,3,2014-09-21 - 2014-09-27,66
21,zane state college,zane state,3,2014-09-28 - 2014-10-04,65
21,zane state college,zane state,3,2014-10-05 - 2014-10-11,61
21,zane state college,zane state,3,2014-10-12 - 2014-10-18,51
21,zane state college,zane state,3,2014-10-19 - 2014-10-25,50
21,zane state college,zane state,3,2014-10-26 - 2014-11-01,70
21,zane state college,zane state,3,2014-11-02 - 2014-11-08,78
21,zane state college,zane state,3,2014-11-09 - 2014-11-15,71
21,zane state college,zane state,3,2014-11-16 - 2014-11-22,63
21,zane state college,zane state,3,2014-11-23 - 2014-11-29,33
21,zane state college,zane state,3,2014-11-30 - 2014-12-06,53
21,zane state college,zane state,3,2014-12-07 - 2014-12-13,59
21,zane state college,zane state,3,2014-12-14 - 2014-12-20,48
21,zane state college,zane state,3,2014-12-21 - 2014-12-27,30
21,zane state college,zane state,3,2014-12-28 - 2015-01-03,40
21,zane state college,zane state,3,2015-01-04 - 2015-01-10,55
21,zane state college,zane state,3,2015-01-11 - 2015-01-17,86
21,zane state college,zane state,3,2015-01-18 - 2015-01-24,56
21,zane state college,zane state,3,2015-01-25 - 2015-01-31,70
21,zane state college,zane state,3,2015-02-01 - 2015-02-07,82
21,zane state college,zane state,3,2015-02-08 - 2015-02-14,57
21,zane state college,zane state,3,2015-02-15 - 2015-02-21,68
21,zane state college,zane state,3,2015-02-22 - 2015-02-28,70
21,zane state college,zane state,3,2015-03-01 - 2015-03-07,53
21,zane state college,zane state,3,2015-03-08 - 2015-03-14,63
21,zane state college,zane state,3,2015-03-15 - 2015-03-21,56
21,zane state college,zane state,3,2015-03-22 - 2015-03-28,73
21,zane state college,zane state,3,2015-03-29 - 2015-04-04,53
21,zane state college,zane state,3,2015-04-05 - 2015-04-11,66
21,zane state college,zane state,3,2015-04-12 - 2015-04-18,71
21,zane state college,zane state,3,2015-04-19 - 2015-04-25,53
21,zane state college,zane state,3,2015-04-26 - 2015-05-02,72
21,zane state college,zane state,3,2015-05-03 - 2015-05-09,91
21,zane state college,zane state,3,2015-05-10 - 2015-05-16,46
21,zane state college,zane state,3,2015-05-17 - 2015-05-23,41
21,zane state college,zane state,3,2015-05-24 - 2015-05-30,39
21,zane state college,zane state,3,2015-05-31 - 2015-06-06,43
21,zane state college,zane state,3,2015-06-07 - 2015-06-13,56
21,zane state college,zane state,3,2015-06-14 - 2015-06-20,55
21,zane state college,zane state,3,2015-06-21 - 2015-06-27,45
21,zane state college,zane state,3,2015-06-28 - 2015-07-04,30
21,zane state college,zane state,3,2015-07-05 - 2015-07-11,64
21,zane state college,zane state,3,2015-07-12 - 2015-07-18,57
21,zane state college,zane state,3,2015-07-19 - 2015-07-25,47
21,zane state college,zane state,3,2015-07-26 - 2015-08-01,67
21,zane state college,zane state,3,2015-08-02 - 2015-08-08,54
21,zane state college,zane state,3,2015-08-09 - 2015-08-15,62
21,zane state college,zane state,3,2015-08-16 - 2015-08-22,68
21,zane state college,zane state,3,2015-08-23 - 2015-08-29,71
21,zane state college,zane state,3,2015-08-30 - 2015-09-05,59
21,zane state college,zane state,3,2015-09-06 - 2015-09-12,55
21,zane state college,zane state,3,2015-09-13 - 2015-09-19,60
21,zane state college,zane state,3,2015-09-20 - 2015-09-26,61
21,zane state college,zane state,3,2015-09-27 - 2015-10-03,51
21,zane state college,zane state,3,2015-10-04 - 2015-10-10,63
21,zane state college,zane state,3,2015-10-11 - 2015-10-17,66
21,zane state college,zane state,3,2015-10-18 - 2015-10-24,72
21,zane state college,zane state,3,2015-10-25 - 2015-10-31,81
21,zane state college,zane state,3,2015-11-01 - 2015-11-07,74
21,zane state college,zane state,3,2015-11-08 - 2015-11-14,59
21,zane state college,zane state,3,2015-11-15 - 2015-11-21,62
21,zane state college,zane state,3,2015-11-22 - 2015-11-28,50
21,zane state college,zane state,3,2015-11-29 - 2015-12-05,58
21,zane state college,zane state,3,2015-12-06 - 2015-12-12,73
21,zane state college,zane state,3,2015-12-13 - 2015-12-19,44
21,zane state college,zane state,3,2015-12-20 - 2015-12-26,25
21,zane state college,zane state,3,2015-12-27 - 2016-01-02,36
21,zane state college,zane state,3,2016-01-03 - 2016-01-09,71
21,zane state college,zane state,3,2016-01-10 - 2016-01-16,73
21,zane state college,zane state,3,2016-01-17 - 2016-01-23,51
21,zane state college,zane state,3,2016-01-24 - 2016-01-30,64
21,zane state college,zane state,3,2016-01-31 - 2016-02-06,72
21,zane state college,zane state,3,2016-02-07 - 2016-02-13,66
21,zane state college,zane state,3,2016-02-14 - 2016-02-20,67
